ID_unique,Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address
269,141495,Macbook Pro Laptop,1,1700,01/19/19 18:02,"442 South St, Dallas, TX 75001"
270,141496,Wired Headphones,1,11.99,01/31/19 16:21,"310 8th St, Los Angeles, CA 90001"
271,141497,Wired Headphones,1,11.99,01/29/19 18:07,"139 Church St, Atlanta, GA 30301"
272,141498,AA Batteries (4-pack),1,3.84,01/08/19 07:31,"337 North St, Austin, TX 73301"
273,141499,Google Phone,1,600,01/19/19 15:17,"90 1st St, San Francisco, CA 94016"
274,141500,Google Phone,1,600,01/12/19 11:56,"235 Walnut St, New York City, NY 10001"
275,141501,AA Batteries (4-pack),1,3.84,01/25/19 12:38,"738 Dogwood St, Los Angeles, CA 90001"
276,141502,AA Batteries (4-pack),2,3.84,01/08/19 20:07,"920 Center St, San Francisco, CA 94016"
277,141503,27in 4K Gaming Monitor,1,389.99,01/03/19 19:54,"304 Park St, Dallas, TX 75001"
278,141504,iPhone,1,700,01/13/19 13:37,"855 11th St, Seattle, WA 98101"
279,141505,27in 4K Gaming Monitor,1,389.99,01/05/19 06:59,"33 Dogwood St, New York City, NY 10001"
280,141506,Google Phone,1,600,01/24/19 19:03,"463 10th St, Atlanta, GA 30301"
281,141507,Apple Airpods Headphones,1,150,01/19/19 20:07,"961 1st St, Los Angeles, CA 90001"
282,141508,USB-C Charging Cable,1,11.95,01/18/19 19:11,"190 South St, Austin, TX 73301"
283,141509,Lightning Charging Cable,1,14.95,01/16/19 11:11,"195 Chestnut St, San Francisco, CA 94016"
284,141510,Wired Headphones,2,11.99,01/16/19 14:32,"610 South St, Los Angeles, CA 90001"
285,141511,27in 4K Gaming Monitor,1,389.99,01/14/19 16:57,"608 13th St, New York City, NY 10001"
286,141512,Lightning Charging Cable,1,14.95,01/08/19 20:12,"789 4th St, Los Angeles, CA 90001"
287,141513,Apple Airpods Headphones,1,150,01/18/19 22:22,"795 Hickory St, Atlanta, GA 30301"
288,141514,Google Phone,1,600,01/27/19 21:26,"947 10th St, Boston, MA 02215"
289,141515,34in Ultrawide Monitor,1,379.99,01/12/19 16:34,"179 Highland St, Seattle, WA 98101"
290,141516,LG Washing Machine,1,600.0,01/17/19 19:53,"382 Main St, Seattle, WA 98101"
291,141517,iPhone,1,700,01/13/19 14:14,"326 Maple St, Los Angeles, CA 90001"
292,141518,Lightning Charging Cable,1,14.95,01/01/19 11:41,"991 Adams St, Los Angeles, CA 90001"
293,141519,Lightning Charging Cable,1,14.95,01/18/19 17:16,"511 Maple St, San Francisco, CA 94016"
294,141520,iPhone,1,700,01/15/19 11:24,"23 Cherry St, Atlanta, GA 30301"
295,141521,Wired Headphones,1,11.99,01/06/19 11:19,"724 Hickory St, Los Angeles, CA 90001"
296,141522,27in FHD Monitor,1,149.99,01/02/19 23:35,"240 Maple St, Dallas, TX 75001"
297,141523,Google Phone,1,600,01/02/19 13:17,"17 Dogwood St, San Francisco, CA 94016"
298,141524,USB-C Charging Cable,1,11.95,01/11/19 13:18,"853 Walnut St, Boston, MA 02215"
299,141525,AAA Batteries (4-pack),2,2.99,01/07/19 04:31,"590 Jackson St, Los Angeles, CA 90001"
300,141526,AA Batteries (4-pack),2,3.84,01/21/19 22:12,"212 Lincoln St, New York City, NY 10001"
301,141527,Apple Airpods Headphones,1,150,01/25/19 18:52,"401 Chestnut St, Los Angeles, CA 90001"
302,141528,AAA Batteries (4-pack),3,2.99,01/11/19 02:13,"57 11th St, Austin, TX 73301"
303,141529,Bose SoundSport Headphones,1,99.99,01/13/19 12:55,"264 River St, Austin, TX 73301"
304,141530,AAA Batteries (4-pack),1,2.99,01/19/19 18:13,"324 7th St, Austin, TX 73301"
305,141531,Flatscreen TV,1,300,01/15/19 18:03,"252 Sunset St, New York City, NY 10001"
306,141532,Lightning Charging Cable,1,14.95,01/12/19 08:44,"718 Walnut St, San Francisco, CA 94016"
307,141533,34in Ultrawide Monitor,1,379.99,01/01/19 13:34,"400 Lakeview St, Seattle, WA 98101"
308,141534,Bose SoundSport Headphones,1,99.99,01/05/19 10:02,"439 Washington St, San Francisco, CA 94016"
309,141535,Wired Headphones,1,11.99,01/03/19 10:59,"139 Wilson St, Portland, OR 97035"
310,141536,AAA Batteries (4-pack),1,2.99,01/30/19 16:35,"127 6th St, Portland, OR 97035"
311,141537,Lightning Charging Cable,1,14.95,01/06/19 09:37,"654 West St, Portland, OR 97035"
312,141538,27in FHD Monitor,1,149.99,01/12/19 15:38,"765 River St, New York City, NY 10001"
313,141539,27in FHD Monitor,1,149.99,01/16/19 15:22,"167 West St, San Francisco, CA 94016"
314,141540,Apple Airpods Headphones,1,150,01/10/19 14:07,"703 Maple St, Los Angeles, CA 90001"
315,141541,AAA Batteries (4-pack),1,2.99,01/27/19 22:39,"296 Lakeview St, Boston, MA 02215"
316,141542,AA Batteries (4-pack),1,3.84,01/20/19 18:33,"431 Dogwood St, San Francisco, CA 94016"
317,141543,Lightning Charging Cable,1,14.95,01/25/19 10:48,"684 5th St, Atlanta, GA 30301"
318,141544,Lightning Charging Cable,1,14.95,01/03/19 18:32,"905 Ridge St, San Francisco, CA 94016"
319,141545,Google Phone,1,600,01/16/19 20:17,"988 Adams St, Dallas, TX 75001"
320,141546,20in Monitor,1,109.99,01/22/19 02:39,"390 Ridge St, Atlanta, GA 30301"
321,141547,USB-C Charging Cable,2,11.95,01/12/19 10:26,"164 Willow St, San Francisco, CA 94016"
322,141548,Lightning Charging Cable,1,14.95,01/11/19 23:00,"964 Forest St, Los Angeles, CA 90001"
323,141549,27in FHD Monitor,1,149.99,01/15/19 10:53,"240 Cherry St, Atlanta, GA 30301"
324,141550,iPhone,1,700,01/31/19 10:58,"399 Church St, Boston, MA 02215"
325,141550,Apple Airpods Headphones,2,150,01/31/19 10:58,"399 Church St, Boston, MA 02215"
326,141550,Wired Headphones,1,11.99,01/31/19 10:58,"399 Church St, Boston, MA 02215"
327,141551,Lightning Charging Cable,2,14.95,01/19/19 16:39,"88 7th St, Los Angeles, CA 90001"
328,141552,Bose SoundSport Headphones,1,99.99,01/10/19 10:40,"533 Jackson St, New York City, NY 10001"
329,141553,Bose SoundSport Headphones,1,99.99,01/27/19 00:07,"16 Forest St, San Francisco, CA 94016"
330,141554,USB-C Charging Cable,1,11.95,01/04/19 12:57,"498 Dogwood St, Austin, TX 73301"
331,141555,AAA Batteries (4-pack),3,2.99,01/15/19 10:18,"47 Pine St, Dallas, TX 75001"
332,141556,USB-C Charging Cable,1,11.95,01/29/19 10:07,"164 Lincoln St, New York City, NY 10001"
333,141557,Lightning Charging Cable,1,14.95,01/23/19 22:54,"406 8th St, San Francisco, CA 94016"
334,141558,27in 4K Gaming Monitor,1,389.99,01/01/19 12:14,"345 Chestnut St, Dallas, TX 75001"
335,141559,Wired Headphones,1,11.99,01/26/19 22:08,"932 River St, Boston, MA 02215"
336,141560,34in Ultrawide Monitor,1,379.99,01/09/19 13:34,"559 Adams St, Seattle, WA 98101"
337,141561,Wired Headphones,1,11.99,01/09/19 17:19,"897 River St, San Francisco, CA 94016"
338,141562,Bose SoundSport Headphones,1,99.99,01/29/19 12:47,"334 12th St, Los Angeles, CA 90001"
339,141563,USB-C Charging Cable,1,11.95,01/15/19 15:52,"98 13th St, San Francisco, CA 94016"
340,141564,Apple Airpods Headphones,1,150,01/29/19 11:03,"780 Walnut St, New York City, NY 10001"
341,141565,Wired Headphones,1,11.99,01/13/19 06:05,"884 11th St, San Francisco, CA 94016"
342,141566,27in FHD Monitor,1,149.99,01/13/19 18:41,"693 Wilson St, San Francisco, CA 94016"
343,141567,Lightning Charging Cable,1,14.95,01/09/19 20:37,"55 Highland St, Los Angeles, CA 90001"
344,141568,ThinkPad Laptop,1,999.99,01/26/19 20:30,"158 9th St, San Francisco, CA 94016"
345,141569,Macbook Pro Laptop,1,1700,01/11/19 11:15,"235 Ridge St, Los Angeles, CA 90001"
346,141570,USB-C Charging Cable,1,11.95,01/11/19 16:49,"112 13th St, Dallas, TX 75001"
347,141571,Lightning Charging Cable,1,14.95,01/21/19 23:01,"809 Dogwood St, San Francisco, CA 94016"
348,141572,AAA Batteries (4-pack),1,2.99,01/13/19 23:51,"187 Dogwood St, Austin, TX 73301"
349,141573,Lightning Charging Cable,1,14.95,01/04/19 17:39,"850 2nd St, Atlanta, GA 30301"
350,141574,Lightning Charging Cable,1,14.95,01/19/19 16:56,"989 Jefferson St, Los Angeles, CA 90001"
351,141575,USB-C Charging Cable,1,11.95,01/07/19 10:42,"787 Highland St, Seattle, WA 98101"
352,141576,Apple Airpods Headphones,1,150,01/05/19 20:21,"908 Lincoln St, Atlanta, GA 30301"
353,141577,Flatscreen TV,1,300,01/30/19 20:19,"662 Lincoln St, Seattle, WA 98101"
354,141578,Bose SoundSport Headphones,1,99.99,01/24/19 05:51,"61 Sunset St, Portland, OR 97035"
355,141579,Lightning Charging Cable,1,14.95,01/23/19 16:11,"871 Willow St, Los Angeles, CA 90001"
356,141580,AA Batteries (4-pack),1,3.84,01/28/19 11:02,"295 Chestnut St, Boston, MA 02215"
357,141581,Apple Airpods Headphones,1,150,01/28/19 20:50,"64 Elm St, San Francisco, CA 94016"
358,141582,iPhone,1,700,01/15/19 01:45,"416 9th St, San Francisco, CA 94016"
359,141583,USB-C Charging Cable,1,11.95,01/30/19 12:48,"717 Cedar St, Dallas, TX 75001"
360,141584,Macbook Pro Laptop,1,1700,01/14/19 16:51,"395 Lake St, New York City, NY 10001"
361,141585,AA Batteries (4-pack),2,3.84,01/11/19 10:04,"406 Highland St, San Francisco, CA 94016"
362,141586,Lightning Charging Cable,1,14.95,01/26/19 20:16,"411 Jackson St, San Francisco, CA 94016"
363,141587,USB-C Charging Cable,1,11.95,01/29/19 15:14,"504 14th St, Dallas, TX 75001"
364,141587,Apple Airpods Headphones,1,150,01/29/19 15:14,"504 14th St, Dallas, TX 75001"
365,141588,AA Batteries (4-pack),1,3.84,01/03/19 01:43,"582 Madison St, Dallas, TX 75001"
366,141589,Wired Headphones,1,11.99,01/10/19 13:56,"118 12th St, Seattle, WA 98101"
367,141590,Bose SoundSport Headphones,1,99.99,01/05/19 16:40,"350 5th St, Boston, MA 02215"
368,141591,ThinkPad Laptop,1,999.99,01/27/19 23:59,"503 Maple St, Seattle, WA 98101"
369,141592,AA Batteries (4-pack),2,3.84,01/05/19 11:30,"644 13th St, San Francisco, CA 94016"
370,141593,Bose SoundSport Headphones,1,99.99,01/09/19 14:26,"406 Washington St, Los Angeles, CA 90001"
371,141594,AAA Batteries (4-pack),1,2.99,01/30/19 12:09,"821 14th St, Atlanta, GA 30301"
372,141595,ThinkPad Laptop,1,999.99,01/27/19 14:36,"146 2nd St, Boston, MA 02215"
373,141596,Lightning Charging Cable,1,14.95,01/01/19 17:30,"582 Jackson St, Boston, MA 02215"
374,141597,AAA Batteries (4-pack),2,2.99,01/28/19 12:38,"919 Elm St, San Francisco, CA 94016"
375,141598,20in Monitor,1,109.99,01/12/19 13:28,"164 Pine St, Seattle, WA 98101"
376,141599,AAA Batteries (4-pack),1,2.99,01/17/19 11:59,"814 Sunset St, Portland, OR 97035"
377,141600,AAA Batteries (4-pack),2,2.99,01/27/19 09:08,"445 Lake St, San Francisco, CA 94016"
378,141601,Lightning Charging Cable,1,14.95,01/07/19 19:45,"745 2nd St, Atlanta, GA 30301"
379,141602,27in FHD Monitor,1,149.99,01/13/19 20:17,"170 6th St, Atlanta, GA 30301"
380,141603,Wired Headphones,1,11.99,01/24/19 10:54,"214 14th St, Seattle, WA 98101"
381,141604,27in FHD Monitor,1,149.99,01/01/19 23:58,"135 Washington St, San Francisco, CA 94016"
382,141605,Wired Headphones,1,11.99,01/10/19 19:52,"189 Maple St, San Francisco, CA 94016"
383,141606,Lightning Charging Cable,1,14.95,01/02/19 01:26,"449 Maple St, Austin, TX 73301"
384,141607,AA Batteries (4-pack),2,3.84,01/27/19 20:18,"861 Cedar St, Dallas, TX 75001"
385,141608,Lightning Charging Cable,1,14.95,01/14/19 17:47,"852 Cherry St, San Francisco, CA 94016"
386,141609,Apple Airpods Headphones,1,150,01/04/19 14:05,"287 Chestnut St, San Francisco, CA 94016"
387,141610,Lightning Charging Cable,1,14.95,01/29/19 16:55,"846 Cherry St, San Francisco, CA 94016"
388,141611,Apple Airpods Headphones,1,150,01/27/19 18:29,"877 Lincoln St, Atlanta, GA 30301"
389,141612,Apple Airpods Headphones,1,150,01/24/19 10:33,"892 12th St, Los Angeles, CA 90001"
390,141613,AAA Batteries (4-pack),1,2.99,01/01/19 10:21,"644 Pine St, Atlanta, GA 30301"
391,141614,AA Batteries (4-pack),1,3.84,01/09/19 13:03,"821 Spruce St, San Francisco, CA 94016"
392,141615,Wired Headphones,1,11.99,01/24/19 18:39,"944 Chestnut St, Los Angeles, CA 90001"
393,141616,AA Batteries (4-pack),1,3.84,01/24/19 00:56,"440 Elm St, Boston, MA 02215"
394,141617,Wired Headphones,1,11.99,01/26/19 02:00,"84 Hickory St, Los Angeles, CA 90001"
395,141618,Bose SoundSport Headphones,1,99.99,01/09/19 11:07,"573 Lake St, Dallas, TX 75001"
396,141619,27in FHD Monitor,1,149.99,01/12/19 20:15,"108 River St, San Francisco, CA 94016"
397,141620,AAA Batteries (4-pack),3,2.99,01/09/19 10:56,"211 Meadow St, New York City, NY 10001"
398,141621,AAA Batteries (4-pack),1,2.99,01/12/19 09:49,"917 Spruce St, Atlanta, GA 30301"
399,141622,USB-C Charging Cable,1,11.95,01/27/19 12:46,"171 Ridge St, Portland, OR 97035"
400,141623,Google Phone,1,600,01/06/19 14:21,"770 Center St, San Francisco, CA 94016"
401,141624,USB-C Charging Cable,1,11.95,01/18/19 21:07,"76 8th St, San Francisco, CA 94016"
402,141625,AAA Batteries (4-pack),4,2.99,01/29/19 08:48,"476 8th St, Boston, MA 02215"
403,141626,Apple Airpods Headphones,1,150,01/24/19 08:19,"97 Highland St, Los Angeles, CA 90001"
404,141627,Flatscreen TV,1,300,01/16/19 10:02,"374 Meadow St, Austin, TX 73301"
405,141628,AA Batteries (4-pack),1,3.84,01/20/19 13:03,"427 Lakeview St, Los Angeles, CA 90001"
406,141629,27in FHD Monitor,1,149.99,01/27/19 12:22,"434 Church St, San Francisco, CA 94016"
407,141630,USB-C Charging Cable,1,11.95,01/20/19 17:28,"147 5th St, Dallas, TX 75001"
408,141631,Lightning Charging Cable,1,14.95,01/15/19 07:54,"81 Main St, San Francisco, CA 94016"
409,141632,iPhone,1,700,01/21/19 05:00,"964 Hill St, Seattle, WA 98101"
410,141633,AA Batteries (4-pack),1,3.84,01/12/19 20:41,"880 Lakeview St, San Francisco, CA 94016"
411,141634,AAA Batteries (4-pack),1,2.99,01/20/19 18:23,"414 8th St, Los Angeles, CA 90001"
412,141635,Wired Headphones,1,11.99,01/13/19 07:20,"31 6th St, New York City, NY 10001"
413,141636,Apple Airpods Headphones,1,150,01/09/19 10:24,"790 Wilson St, Austin, TX 73301"
414,141637,AA Batteries (4-pack),2,3.84,01/04/19 17:48,"676 Willow St, New York City, NY 10001"
415,141638,AAA Batteries (4-pack),2,2.99,01/05/19 08:07,"625 Church St, Austin, TX 73301"
416,141639,ThinkPad Laptop,1,999.99,01/23/19 16:39,"284 12th St, San Francisco, CA 94016"
417,141640,Macbook Pro Laptop,1,1700,01/02/19 01:27,"768 Forest St, San Francisco, CA 94016"
418,141641,20in Monitor,1,109.99,01/30/19 11:12,"368 Forest St, San Francisco, CA 94016"
419,141642,AAA Batteries (4-pack),1,2.99,01/04/19 19:21,"719 Adams St, New York City, NY 10001"
420,141643,Bose SoundSport Headphones,1,99.99,01/29/19 21:41,"52 Hill St, Portland, OR 97035"
421,141644,AAA Batteries (4-pack),1,2.99,01/01/19 14:21,"454 Main St, Seattle, WA 98101"
422,141645,Lightning Charging Cable,1,14.95,01/30/19 15:30,"98 Forest St, New York City, NY 10001"
423,141645,Wired Headphones,1,11.99,01/30/19 15:30,"98 Forest St, New York City, NY 10001"
424,141646,Lightning Charging Cable,1,14.95,01/01/19 20:59,"678 Adams St, Dallas, TX 75001"
425,141647,20in Monitor,1,109.99,01/01/19 14:36,"434 Sunset St, Atlanta, GA 30301"
426,141648,Google Phone,1,600,01/03/19 16:55,"657 10th St, Austin, TX 73301"
427,141649,Lightning Charging Cable,1,14.95,01/30/19 15:16,"916 Maple St, Seattle, WA 98101"
428,141650,AAA Batteries (4-pack),2,2.99,01/22/19 12:28,"166 South St, San Francisco, CA 94016"
429,141651,AA Batteries (4-pack),1,3.84,01/24/19 08:33,"449 Main St, Los Angeles, CA 90001"
430,141652,Lightning Charging Cable,1,14.95,01/05/19 21:58,"576 Pine St, Boston, MA 02215"
431,141653,AA Batteries (4-pack),1,3.84,01/28/19 23:47,"63 Cherry St, Portland, ME 04101"
432,141654,AA Batteries (4-pack),1,3.84,01/23/19 14:48,"857 4th St, San Francisco, CA 94016"
433,141655,Wired Headphones,1,11.99,01/16/19 13:38,"592 Cedar St, Los Angeles, CA 90001"
434,141656,Apple Airpods Headphones,1,150,01/02/19 10:40,"476 Center St, Atlanta, GA 30301"
435,141657,AAA Batteries (4-pack),1,2.99,01/13/19 20:36,"990 Park St, Los Angeles, CA 90001"
436,141658,AA Batteries (4-pack),1,3.84,01/26/19 23:47,"26 Adams St, San Francisco, CA 94016"
437,141659,Macbook Pro Laptop,1,1700,01/28/19 15:52,"214 Jackson St, San Francisco, CA 94016"
438,141660,USB-C Charging Cable,1,11.95,01/11/19 13:57,"106 Sunset St, Boston, MA 02215"
439,141661,USB-C Charging Cable,1,11.95,01/05/19 01:25,"221 14th St, San Francisco, CA 94016"
440,141662,AAA Batteries (4-pack),1,2.99,01/16/19 13:06,"106 Jefferson St, Boston, MA 02215"
441,141663,iPhone,1,700,01/01/19 11:01,"738 8th St, San Francisco, CA 94016"
442,141664,Google Phone,1,600,01/08/19 16:40,"621 Dogwood St, San Francisco, CA 94016"
443,141665,27in 4K Gaming Monitor,1,389.99,01/23/19 18:55,"499 7th St, Boston, MA 02215"
444,141666,AA Batteries (4-pack),2,3.84,01/16/19 16:22,"956 Adams St, Boston, MA 02215"
445,141667,Lightning Charging Cable,3,14.95,01/23/19 15:14,"965 Johnson St, San Francisco, CA 94016"
446,141668,Lightning Charging Cable,1,14.95,01/15/19 14:18,"124 Jackson St, San Francisco, CA 94016"
447,141669,27in 4K Gaming Monitor,1,389.99,01/29/19 15:43,"813 Forest St, New York City, NY 10001"
448,141670,iPhone,1,700,01/31/19 12:52,"166 10th St, Atlanta, GA 30301"
449,141671,AAA Batteries (4-pack),2,2.99,01/29/19 12:25,"496 4th St, Boston, MA 02215"
450,141672,Wired Headphones,1,11.99,01/27/19 23:05,"608 North St, Dallas, TX 75001"
451,141673,USB-C Charging Cable,1,11.95,01/27/19 19:23,"152 1st St, Austin, TX 73301"
452,141674,AAA Batteries (4-pack),1,2.99,01/28/19 06:28,"477 Highland St, Los Angeles, CA 90001"
453,141675,USB-C Charging Cable,3,11.95,01/04/19 10:09,"964 Main St, Seattle, WA 98101"
454,141676,Vareebadd Phone,1,400,01/13/19 11:41,"35 13th St, Portland, OR 97035"
455,141677,27in FHD Monitor,1,149.99,01/03/19 18:50,"345 Hill St, New York City, NY 10001"
456,141678,Apple Airpods Headphones,1,150,01/08/19 20:27,"524 Ridge St, Boston, MA 02215"
457,141679,34in Ultrawide Monitor,1,379.99,01/03/19 19:55,"621 13th St, San Francisco, CA 94016"
458,141680,USB-C Charging Cable,2,11.95,01/14/19 14:03,"980 Washington St, Portland, OR 97035"
459,141681,AA Batteries (4-pack),1,3.84,01/03/19 21:53,"543 Forest St, Atlanta, GA 30301"
460,141682,34in Ultrawide Monitor,1,379.99,01/24/19 07:03,"672 Ridge St, Los Angeles, CA 90001"
461,141683,AAA Batteries (4-pack),1,2.99,01/27/19 16:18,"982 Cedar St, New York City, NY 10001"
462,141684,27in 4K Gaming Monitor,1,389.99,01/29/19 09:43,"666 Jefferson St, Seattle, WA 98101"
463,141685,Wired Headphones,1,11.99,01/14/19 00:38,"347 12th St, Austin, TX 73301"
464,141686,Apple Airpods Headphones,1,150,01/22/19 13:25,"788 6th St, San Francisco, CA 94016"
465,141687,AA Batteries (4-pack),1,3.84,01/17/19 19:12,"838 2nd St, New York City, NY 10001"
466,141688,AA Batteries (4-pack),1,3.84,01/20/19 11:32,"122 Jackson St, New York City, NY 10001"
467,141689,34in Ultrawide Monitor,1,379.99,01/09/19 13:56,"348 River St, San Francisco, CA 94016"
468,141690,Macbook Pro Laptop,1,1700,01/14/19 23:02,"27 Jefferson St, Boston, MA 02215"
469,141691,34in Ultrawide Monitor,1,379.99,01/18/19 18:34,"640 Lake St, New York City, NY 10001"
470,141692,Bose SoundSport Headphones,1,99.99,01/27/19 19:46,"798 Hill St, Portland, OR 97035"
471,141693,Wired Headphones,1,11.99,01/07/19 22:01,"733 Meadow St, New York City, NY 10001"
472,141694,Wired Headphones,1,11.99,01/12/19 15:43,"806 Maple St, Atlanta, GA 30301"
473,141695,AAA Batteries (4-pack),1,2.99,01/29/19 21:20,"893 Jefferson St, Boston, MA 02215"
474,141696,Vareebadd Phone,1,400,01/15/19 22:33,"709 North St, Seattle, WA 98101"
475,141697,Lightning Charging Cable,1,14.95,01/16/19 05:50,"1 Jefferson St, New York City, NY 10001"
476,141698,27in 4K Gaming Monitor,1,389.99,01/06/19 19:56,"156 Jackson St, Los Angeles, CA 90001"
477,141699,USB-C Charging Cable,1,11.95,01/28/19 08:13,"667 Spruce St, Atlanta, GA 30301"
478,141700,Apple Airpods Headphones,1,150,01/02/19 12:00,"220 Lakeview St, Dallas, TX 75001"
479,141701,Macbook Pro Laptop,1,1700,01/18/19 19:33,"174 Lincoln St, San Francisco, CA 94016"
480,141702,iPhone,1,700,01/27/19 18:33,"776 10th St, Boston, MA 02215"
481,141703,iPhone,1,700,01/29/19 11:04,"371 11th St, Portland, OR 97035"
482,141704,27in 4K Gaming Monitor,1,389.99,01/31/19 19:56,"823 Hill St, Seattle, WA 98101"
483,141705,Apple Airpods Headphones,1,150,01/01/19 14:15,"478 8th St, Boston, MA 02215"
484,141706,USB-C Charging Cable,1,11.95,01/19/19 13:38,"234 Cherry St, Austin, TX 73301"
485,141707,AA Batteries (4-pack),1,3.84,01/13/19 00:53,"593 Main St, Los Angeles, CA 90001"
486,141708,Wired Headphones,1,11.99,01/22/19 09:31,"492 Forest St, Seattle, WA 98101"
487,141709,Google Phone,1,600,01/24/19 23:45,"411 Ridge St, Dallas, TX 75001"
488,141710,USB-C Charging Cable,1,11.95,01/23/19 00:00,"57 Hill St, New York City, NY 10001"
489,141711,USB-C Charging Cable,1,11.95,01/18/19 13:11,"65 Pine St, New York City, NY 10001"
490,141712,AA Batteries (4-pack),1,3.84,01/07/19 12:12,"164 Walnut St, Los Angeles, CA 90001"
491,141713,USB-C Charging Cable,1,11.95,01/25/19 13:49,"169 Washington St, San Francisco, CA 94016"
492,141714,USB-C Charging Cable,1,11.95,01/27/19 20:27,"986 11th St, New York City, NY 10001"
493,141715,Bose SoundSport Headphones,1,99.99,01/22/19 00:30,"492 Lakeview St, Boston, MA 02215"
494,141716,Bose SoundSport Headphones,1,99.99,01/17/19 09:58,"169 Lakeview St, Seattle, WA 98101"
